timenow,id,subcondition,blockname,trial,carspeed,babylocation,responsename,eventname
1134.323,210,p,6.RobotScene,10,73,Grass,34,Score (Space Pressed)
1134.523,210,p,6.RobotScene,10,73,Grass,34,Score (Space Pressed)
1134.723,210,p,6.RobotScene,10,73,Grass,34,Score (Space Pressed)
1135.015,210,p,6.RobotScene,10,73,Grass,34,Score (Space Pressed)
1135.206,210,p,6.RobotScene,10,73,Grass,34,Score (Space Pressed)
1135.423,210,p,6.RobotScene,10,73,Grass,34,Score (Space Pressed)
1135.623,210,p,6.RobotScene,10,73,Grass,34,Score (Space Pressed)
1135.924,210,p,6.RobotScene,10,73,Grass,34,Score (Space Pressed)
1136.123,210,p,6.RobotScene,10,73,Grass,34,Score (Space Pressed)
1136.323,210,p,6.RobotScene,10,73,Grass,34,Score (Space Pressed)
1136.522,210,p,6.RobotScene,10,73,Grass,34,Score (Space Pressed)
1136.723,210,p,6.RobotScene,10,73,Grass,34,Score (Space Pressed)
1136.923,210,p,6.RobotScene,10,73,Grass,34,Score (Space Pressed)
1137.122,210,p,6.RobotScene,10,73,Grass,34,Score (Space Pressed)
1137.322,210,p,6.RobotScene,10,73,Grass,34,Score (Space Pressed)
1137.525,210,p,6.RobotScene,10,73,Grass,34,Score (Space Pressed)
1137.726,210,p,6.RobotScene,10,73,Blanket,34,Score (Space Pressed)
1138.141,210,p,6.RobotScene,10,73,Blanket,34,Score (Space Pressed)
1138.356,210,p,6.RobotScene,10,73,Blanket,34,Score (Space Pressed)
1138.572,210,p,6.RobotScene,10,73,Blanket,34,Score (Space Pressed)
1138.788,210,p,6.RobotScene,10,73,Blanket,34,Score (Space Pressed)
1139.006,210,p,6.RobotScene,10,73,Blanket,34,Score (Space Pressed)
1139.123,210,p,6.RobotScene,10,73,Blanket,34,Score (Space Pressed)
1139.222,210,p,6.RobotScene,10,73,Blanket,34,Score (Space Pressed)
1139.44,210,p,6.RobotScene,10,44,Blanket,35,Score (Space Pressed)
1139.564,210,p,6.RobotScene,10,44,Blanket,35,Score (Space Pressed)
1139.906,210,p,6.RobotScene,10,44,Blanket,35,Score (Space Pressed)
,210,p,3.Narrative1,Tutorial Instructions 1,,NA,,Start New Block
45.872,211,n,3.Narrative1,Tutorial Instructions 1,,NA,,Start New Block
53.672,211,n,3.Narrative1,Tutorial Instructions 1,44,NA,Space Pressed,Space Pressed
57.535,211,n,3.Narrative1,Tutorial Instructions 1,44,NA,Space Pressed,Space Pressed
76.078,211,n,4.NeutralScene,,,NA,,Start New Block
77.844,211,n,4.NeutralScene,1,73,NA,NA,Car Starts
80.743,211,n,4.NeutralScene,1,73,NA,1,Score (Space Pressed)
89.94,211,n,4.NeutralScene,1,73,NA,NA,Car Ends
103.502,211,n,4.NeutralScene,1,73,NA,3,Estimated Speed
105.319,211,n,4.NeutralScene,2,59,NA,NA,Car Starts
108.951,211,n,4.NeutralScene,2,59,NA,2,Score (Space Pressed)
113.518,211,n,4.NeutralScene,2,59,NA,NA,Car Ends
121.546,211,n,4.NeutralScene,2,59,NA,2,Estimated Speed
123.596,211,n,4.NeutralScene,3,44,NA,NA,Car Starts
128.844,211,n,4.NeutralScene,3,44,NA,3,Score (Space Pressed)
132.517,211,n,4.NeutralScene,3,44,NA,NA,Car Ends
144.039,211,n,4.NeutralScene,3,44,NA,2,Estimated Speed
145.571,211,n,4.NeutralScene,4,88,NA,NA,Car Starts
147.746,211,n,4.NeutralScene,4,88,NA,4,Score (Space Pressed)
149.704,211,n,4.NeutralScene,4,88,NA,NA,Car Ends
170.78,211,n,4.NeutralScene,4,88,NA,4,Estimated Speed
172.08,211,n,4.NeutralScene,5,103,NA,NA,Car Starts
174.012,211,n,4.NeutralScene,5,103,NA,5,Score (Space Pressed)
179.044,211,n,5.DogNarrative,Dog Tutorial Instructions,,Blanket,,Start New Block
194.822,211,n,6.DogScene,,,Road,,Start New Block
196.005,211,n,6.DogScene,,0,Grass,NA,Baby Crossed Blanket
201.103,211,n,6.DogScene,,0,Grass,NA,Baby Crossed Blanket
202.519,211,n,6.DogScene,1,59,Grass,NA,Car Starts
203.999,211,n,6.DogScene,1,59,Road,6,Score (Space Pressed)
208.067,211,n,6.DogScene,1,59,Grass,NA,Baby Crossed Road
210.6,211,n,6.DogScene,1,59,Grass,4,Estimated Speed
211.3,211,n,6.DogScene,1,59,Grass,NA,Baby Crossed Road
216.849,211,n,6.DogScene,1,59,Blanket,NA,Baby Crossed Road
217.781,211,n,6.DogScene,1,59,Blanket,NA,Baby Crossed Blanket
218.814,211,n,6.DogScene,1,59,Blanket,NA,Baby Crossed Blanket
220.097,211,n,6.DogScene,2,73,Blanket,NA,Car Starts
220.33,211,n,6.DogScene,2,73,Blanket,NA,Baby Crossed Blanket
220.664,211,n,6.DogScene,2,73,Grass,NA,Baby Crossed Blanket
224.597,211,n,6.DogScene,2,73,Road,7,Score (Space Pressed)
235.379,211,n,6.DogScene,2,73,Road,4,Estimated Speed
236.758,211,n,6.DogScene,2,73,Road,NA,Baby Crossed Road
243.656,211,n,6.DogScene,2,73,Blanket,NA,Baby Crossed Road
244.773,211,n,6.DogScene,2,73,Blanket,NA,Baby Crossed Blanket
246.613,211,n,6.DogScene,3,59,Road,NA,Car Starts
251.936,211,n,6.DogScene,3,59,Road,8,Score (Space Pressed)
252.639,211,n,6.DogScene,3,59,Road,4,Estimated Speed
253.685,211,n,6.DogScene,3,59,Road,NA,Baby Crossed Road
263.049,211,n,6.DogScene,3,59,Road,NA,Baby Crossed Road
263.998,211,n,6.DogScene,3,59,Grass,NA,Baby Crossed Road
263.998,211,n,6.DogScene,3,59,Grass,NA,Baby Crossed Road
265.282,211,n,6.DogScene,4,44,Road,NA,Car Starts
266.685,211,n,6.DogScene,4,44,Road,NA,Baby Crossed Road
270.113,211,n,6.DogScene,4,44,Road,9,Score (Space Pressed)
270.349,211,n,6.DogScene,4,44,Grass,NA,Baby Crossed Road
272.664,211,n,6.DogScene,4,44,Road,NA,Baby Crossed Road
283.459,211,n,6.DogScene,4,44,Road,4,Estimated Speed
284.927,211,n,6.DogScene,5,88,Road,NA,Car Starts
285.277,211,n,6.DogScene,5,88,Road,NA,Baby Crossed Road
286.311,211,n,6.DogScene,5,88,Road,10,Score (Space Pressed)
290.423,211,n,6.DogScene,5,88,Blanket,NA,Baby Crossed Road
292.405,211,n,6.DogScene,5,88,Blanket,6,Estimated Speed
293.405,211,n,6.DogScene,5,88,Blanket,NA,Baby Crossed Blanket
294.438,211,n,6.DogScene,5,88,Blanket,NA,Baby Crossed Blanket
301.07,211,n,6.DogScene,5,88,Road,NA,Baby Crossed Blanket
307.961,211,n,6.DogScene,5,88,Road,NA,Baby Crossed Road
310.366,211,n,6.DogScene,5,88,Road,NA,Baby Crossed Road
310.584,211,n,6.DogScene,6,103,Road,NA,Car Starts
327.203,211,n,6.DogScene,6,103,Road,Baby Location: (251.50,B Pressed
331.559,211,n,6.DogScene,6,103,Road,11,Score (Space Pressed)
333.025,211,n,6.DogScene,6,103,Road,5,Estimated Speed
333.192,211,n,6.DogScene,6,103,Road,NA,Baby Crossed Road
334.994,211,n,6.DogScene,6,103,Grass,NA,Baby Crossed Road
335.176,211,n,6.DogScene,6,103,Grass,NA,Baby Crossed Blanket
340.822,211,n,6.DogScene,6,103,Blanket,NA,Baby Crossed Blanket
342.364,211,n,6.DogScene,7,103,Road,NA,Car Starts
346.424,211,n,6.DogScene,7,103,Road,12,Score (Space Pressed)
346.538,211,n,6.DogScene,7,103,Road,5,Estimated Speed
347.575,211,n,6.DogScene,7,103,Grass,NA,Baby Crossed Blanket
355.97,211,n,6.DogScene,7,103,Grass,NA,Baby Crossed Blanket
359.3,211,n,6.DogScene,7,103,Road,NA,Baby Crossed Road
359.416,211,n,6.DogScene,7,103,Road,NA,Baby Crossed Road
360.917,211,n,6.DogScene,8,88,Grass,NA,Baby Crossed Road
365.401,211,n,6.DogScene,8,88,Blanket,13,Score (Space Pressed)
366.164,211,n,6.DogScene,8,88,Blanket,5,Estimated Speed
367.049,211,n,6.DogScene,8,88,Blanket,NA,Baby Crossed Blanket
371.379,211,n,6.DogScene,8,88,Road,NA,Baby Crossed Blanket
372.262,211,n,6.DogScene,8,88,Road,NA,Baby Crossed Road
376.061,211,n,6.DogScene,8,88,Grass,NA,Baby Crossed Road
376.618,211,n,6.DogScene,8,88,Grass,NA,Baby Crossed Road
381.276,211,n,6.DogScene,8,88,Grass,NA,Baby Crossed Road
382.176,211,n,6.DogScene,9,73,Grass,NA,Car Starts
383.075,211,n,6.DogScene,9,73,Blanket,NA,Baby Crossed Blanket
387.374,211,n,6.DogScene,9,73,Blanket,14,Score (Space Pressed)
388.624,211,n,6.DogScene,9,73,Blanket,4,Estimated Speed
390.108,211,n,6.DogScene,9,73,Blanket,NA,Baby Crossed Blanket
400.003,211,n,6.DogScene,9,73,Road,NA,Baby Crossed Blanket
402.335,211,n,6.DogScene,10,44,Road,NA,Car Starts
402.453,211,n,6.DogScene,10,44,Road,NA,Car Starts
403.259,211,n,6.DogScene,10,44,Road,15,Score (Space Pressed)
412.966,211,n,5.BabyNarrative,Baby Tutorial Instructions,,Blanket,,Start New Block
414.498,211,n,5.BabyNarrative,Baby Tutorial Instructions,103,Grass,NA,Baby Crossed Blanket
420.24,211,n,5.BabyNarrative,Baby Tutorial Instructions,103,Grass,NA,Baby Crossed Blanket
421.654,211,n,5.BabyNarrative,Baby Tutorial Instructions,103,Road,NA,Baby Crossed Road
423.73,211,n,5.BabyNarrative,Baby Tutorial Instructions,103,Road,NA,Baby Crossed Road
444.249,211,n,6.BabyScene,,,Blanket,,Start New Block
451.242,211,n,6.BabyScene,,0,Grass,NA,Baby Crossed Blanket
453.87,211,n,6.BabyScene,,0,Road,NA,Baby Crossed Road
455.667,211,n,6.BabyScene,,0,Road,NA,Baby Crossed Road
457.142,211,n,6.BabyScene,1,88,Road,NA,Car Starts
458.725,211,n,6.BabyScene,1,88,Road,16,Score (Space Pressed)
460.466,211,n,6.BabyScene,1,88,Road,NA,Car Ends
472.929,211,n,6.BabyScene,1,88,Road,4,Estimated Speed
474.245,211,n,6.BabyScene,2,103,Road,NA,Car Starts
475.694,211,n,6.BabyScene,2,103,Road,17,Score (Space Pressed)
477.376,211,n,6.BabyScene,2,103,Road,NA,Car Ends
490.206,211,n,6.BabyScene,2,103,Road,4,Estimated Speed
492.405,211,n,6.BabyScene,3,59,Road,NA,Car Starts
495.187,211,n,6.BabyScene,3,59,Road,18,Score (Space Pressed)
496.845,211,n,6.BabyScene,3,59,Road,NA,Car Ends
511.104,211,n,6.BabyScene,3,59,Road,4,Estimated Speed
512.866,211,n,6.BabyScene,4,73,Road,NA,Car Starts
515.222,211,n,6.BabyScene,4,73,Road,19,Score (Space Pressed)
517.167,211,n,6.BabyScene,4,73,Road,NA,Car Ends
532.158,211,n,6.BabyScene,4,73,Road,4,Estimated Speed
533.876,211,n,6.BabyScene,5,88,Road,NA,Car Starts
535.482,211,n,6.BabyScene,5,88,Road,20,Score (Space Pressed)
537.124,211,n,6.BabyScene,5,88,Road,NA,Car Ends
549.153,211,n,6.BabyScene,5,88,Road,4,Estimated Speed
551.635,211,n,6.BabyScene,6,44,Road,NA,Car Starts
555.817,211,n,6.BabyScene,6,44,Road,21,Score (Space Pressed)
557.867,211,n,6.BabyScene,6,44,Road,NA,Car Ends
565.13,211,n,6.BabyScene,6,44,Road,4,Estimated Speed
566.63,211,n,6.BabyScene,7,103,Road,NA,Car Starts
567.999,211,n,6.BabyScene,7,103,Road,22,Score (Space Pressed)
569.73,211,n,6.BabyScene,7,103,Road,NA,Car Ends
582.341,211,n,6.BabyScene,7,103,Road,4,Estimated Speed
584.008,211,n,6.BabyScene,8,73,Road,NA,Car Starts
586.725,211,n,6.BabyScene,8,73,Road,23,Score (Space Pressed)
587.059,211,n,6.BabyScene,8,73,Road,NA,Car Ends
588.966,211,n,6.BabyScene,8,73,Road,Baby Location: (254.00,B Pressed
594.071,211,n,6.BabyScene,8,73,Road,4,Estimated Speed
594.071,211,n,6.BabyScene,8,73,Road,4,Estimated Speed
595.67,211,n,6.BabyScene,9,44,Grass,NA,Car Starts
596.37,211,n,6.BabyScene,9,44,Grass,24,Score (Space Pressed)
599.953,211,n,6.BabyScene,9,44,Blanket,24,Score (Space Pressed)
602.118,211,n,6.BabyScene,9,44,Blanket,NA,Car Ends
613.686,211,n,6.BabyScene,9,44,Blanket,4,Estimated Speed
615.447,211,n,6.BabyScene,9,44,Grass,NA,Baby Crossed Blanket
617.281,211,n,6.BabyScene,9,44,Grass,NA,Baby Crossed Blanket
619.416,211,n,6.BabyScene,10,59,Grass,NA,Car Starts
621.995,211,n,6.BabyScene,10,59,Grass,25,Score (Space Pressed)
622.718,211,n,6.BabyScene,10,59,Grass,NA,Car Ends
623.663,211,n,6.BabyScene,10,59,Blanket,NA,Baby Crossed Blanket
631.289,211,n,5.RobotNarrative,Robot Tutorial Instructions,,Blanket,,Start New Block
643.121,211,n,5.RobotNarrative,Robot Tutorial Instructions,44,Grass,NA,Baby Crossed Blanket
668.846,211,n,6.RobotScene,,,Blanket,,Start New Block
669.896,211,n,6.RobotScene,,0,Blanket,NA,Baby Crossed Blanket
671.246,211,n,6.RobotScene,1,88,Grass,NA,Car Starts
675.71,211,n,6.RobotScene,1,88,Grass,26,Score (Space Pressed)
682.33,211,n,6.RobotScene,1,88,Grass,4,Estimated Speed
683.791,211,n,6.RobotScene,2,59,Road,NA,Car Starts
685.124,211,n,6.RobotScene,2,59,Road,NA,Baby Crossed Road
690.322,211,n,6.RobotScene,2,59,Grass,27,Score (Space Pressed)
697.886,211,n,6.RobotScene,2,59,Blanket,4,Estimated Speed
699.852,211,n,6.RobotScene,2,59,Road,NA,Baby Crossed Road
702.473,211,n,6.RobotScene,3,44,Road,NA,Car Starts
704.667,211,n,6.RobotScene,3,44,Road,28,Score (Space Pressed)
709.351,211,n,6.RobotScene,3,44,Grass,NA,Baby Crossed Road
723.111,211,n,6.RobotScene,3,44,Blanket,4,Estimated Speed
724.828,211,n,6.RobotScene,3,44,Blanket,NA,Baby Crossed Blanket
726.676,211,n,6.RobotScene,4,59,Blanket,NA,Car Starts
732.758,211,n,6.RobotScene,4,59,Blanket,29,Score (Space Pressed)
733.341,211,n,6.RobotScene,4,59,Road,4,Estimated Speed
741.088,211,n,6.RobotScene,4,59,Road,NA,Baby Crossed Road
742.442,211,n,6.RobotScene,5,73,Road,NA,Car Starts
742.894,211,n,6.RobotScene,5,73,Road,NA,Baby Crossed Road
748.719,211,n,6.RobotScene,5,73,Grass,30,Score (Space Pressed)
754.934,211,n,6.RobotScene,5,73,Road,4,Estimated Speed
755.32,211,n,6.RobotScene,6,73,Road,NA,Car Starts
756.834,211,n,6.RobotScene,6,73,Road,NA,Baby Crossed Road
761.444,211,n,6.RobotScene,6,73,Road,31,Score (Space Pressed)
763.464,211,n,6.RobotScene,6,73,Road,4,Estimated Speed
771.797,211,n,6.RobotScene,6,73,Blanket,NA,Baby Crossed Road
775.41,211,n,6.RobotScene,6,73,Blanket,NA,Baby Crossed Blanket
776.877,211,n,6.RobotScene,7,103,Blanket,NA,Car Starts
780.275,211,n,6.RobotScene,7,103,Blanket,32,Score (Space Pressed)
780.708,211,n,6.RobotScene,7,103,Blanket,NA,Baby Crossed Blanket
796.174,211,n,6.RobotScene,7,103,Grass,4,Estimated Speed
798.136,211,n,6.RobotScene,8,88,Grass,NA,Car Starts
798.534,211,n,6.RobotScene,8,88,Grass,NA,Baby Crossed Road
803.355,211,n,6.RobotScene,8,88,Grass,33,Score (Space Pressed)
807.05,211,n,6.RobotScene,8,88,Grass,5,Estimated Speed
815.797,211,n,6.RobotScene,8,88,Road,NA,Baby Crossed Road
818.813,211,n,6.RobotScene,9,44,Road,NA,Car Starts
826.697,211,n,6.RobotScene,9,44,Road,34,Score (Space Pressed)
835.556,211,n,6.RobotScene,9,44,Road,1,Estimated Speed
837.38,211,n,6.RobotScene,10,103,Road,NA,Car Starts
31.607,212,n,3.Narrative1,Tutorial Instructions 1,,NA,,Start New Block
34.09,212,n,3.Narrative1,Tutorial Instructions 1,88,NA,Space Pressed,Space Pressed
49.95,212,n,4.NeutralScene,,,NA,,Start New Block
51.766,212,n,4.NeutralScene,1,103,NA,NA,Car Starts
53.099,212,n,4.NeutralScene,1,103,NA,1,Score (Space Pressed)
54.432,212,n,4.NeutralScene,1,103,NA,NA,Car Ends
60.697,212,n,4.NeutralScene,1,103,NA,4,Estimated Speed
63.112,212,n,4.NeutralScene,2,59,NA,NA,Car Starts
65.879,212,n,4.NeutralScene,2,59,NA,2,Score (Space Pressed)
68.094,212,n,4.NeutralScene,2,59,NA,NA,Car Ends
82.739,212,n,4.NeutralScene,2,59,NA,4,Estimated Speed
84.439,212,n,4.NeutralScene,3,103,NA,NA,Car Starts
85.775,212,n,4.NeutralScene,3,103,NA,3,Score (Space Pressed)
88.97,212,n,4.NeutralScene,3,103,NA,NA,Car Ends
97.617,212,n,4.NeutralScene,3,103,NA,6,Estimated Speed
99.584,212,n,4.NeutralScene,4,73,NA,NA,Car Starts
101.9,212,n,4.NeutralScene,4,73,NA,4,Score (Space Pressed)
103.132,212,n,4.NeutralScene,4,73,NA,NA,Car Ends
116.461,212,n,4.NeutralScene,4,73,NA,4,Estimated Speed
118.128,212,n,4.NeutralScene,5,88,NA,NA,Car Starts
119.911,212,n,4.NeutralScene,5,88,NA,5,Score (Space Pressed)
126.53,212,n,5.BabyNarrative,Baby Tutorial Instructions,,Blanket,,Start New Block
126.774,212,n,5.BabyNarrative,Baby Tutorial Instructions,44,Blanket,NA,Baby Crossed Blanket
130.723,212,n,5.BabyNarrative,Baby Tutorial Instructions,44,Blanket,Baby Location: (253.37,B Pressed
132.389,212,n,5.BabyNarrative,Baby Tutorial Instructions,44,Grass,Baby Location: (253.37,B Pressed
142.236,212,n,6.BabyScene,,,Blanket,,Start New Block
146.834,212,n,6.BabyScene,1,0,Blanket,Baby Location: (255.42,B Pressed
148.984,212,n,6.BabyScene,1,88,Blanket,NA,Car Starts
150.183,212,n,6.BabyScene,1,88,Blanket,6,Score (Space Pressed)
152.866,212,n,6.BabyScene,1,88,Blanket,NA,Car Ends
161.496,212,n,6.BabyScene,1,88,Blanket,6,Estimated Speed
166.013,212,n,6.BabyScene,1,88,Grass,NA,Baby Crossed Blanket
168.944,212,n,6.BabyScene,2,44,Grass,NA,Car Starts
169.076,212,n,6.BabyScene,2,44,Grass,NA,Car Starts
170.726,212,n,6.BabyScene,2,44,Road,NA,Baby Crossed Road
172.96,212,n,6.BabyScene,2,44,Road,NA,Baby Crossed Road
173.208,212,n,6.BabyScene,2,44,Road,NA,Car Ends
175.575,212,n,6.BabyScene,2,44,Grass,NA,Baby Crossed Road
181.655,212,n,6.BabyScene,2,44,Grass,4,Estimated Speed
182.576,212,n,6.BabyScene,2,44,Road,NA,Baby Crossed Road
190.222,212,n,6.BabyScene,2,44,Road,NA,Baby Crossed Road
191.169,212,n,6.BabyScene,2,44,Grass,NA,Baby Crossed Road
192.235,212,n,6.BabyScene,2,44,Grass,NA,Baby Crossed Road
194.351,212,n,6.BabyScene,3,73,Grass,NA,Car Starts
194.707,212,n,6.BabyScene,3,73,Grass,Baby Location: (255.58,B Pressed
196.251,212,n,6.BabyScene,3,73,Grass,8,Score (Space Pressed)
200.016,212,n,6.BabyScene,3,73,Grass,NA,Car Ends
207.247,212,n,6.BabyScene,3,73,Blanket,7,Estimated Speed
208.797,212,n,6.BabyScene,4,103,Blanket,NA,Car Starts
209.963,212,n,6.BabyScene,4,103,Blanket,9,Score (Space Pressed)
212.315,212,n,6.BabyScene,4,103,Blanket,NA,Car Ends
218.4,212,n,6.BabyScene,4,103,Blanket,7,Estimated Speed
225.357,212,n,6.BabyScene,4,103,Grass,NA,Baby Crossed Blanket
226.411,212,n,6.BabyScene,4,103,Road,NA,Baby Crossed Road
229.239,212,n,6.BabyScene,4,103,Road,NA,Baby Crossed Road
232.086,212,n,6.BabyScene,5,44,Road,NA,Car Starts
235.737,212,n,6.BabyScene,5,44,Road,10,Score (Space Pressed)
236.099,212,n,6.BabyScene,5,44,Road,NA,Baby Crossed Road
237.154,212,n,6.BabyScene,5,44,Grass,NA,Car Ends
239.436,212,n,6.BabyScene,5,44,Grass,NA,Baby Crossed Road
244.923,212,n,6.BabyScene,5,44,Grass,4,Estimated Speed
245.384,212,n,6.BabyScene,5,44,Grass,NA,Baby Crossed Road
245.851,212,n,6.BabyScene,6,103,Road,NA,Car Starts
247.501,212,n,6.BabyScene,6,103,Road,NA,Baby Crossed Road
248.317,212,n,6.BabyScene,6,103,Grass,11,Score (Space Pressed)
252.748,212,n,6.BabyScene,6,103,Grass,NA,Car Ends
255.816,212,n,6.BabyScene,6,103,Grass,7,Estimated Speed
256.947,212,n,6.BabyScene,6,103,Grass,NA,Baby Crossed Blanket
260.545,212,n,6.BabyScene,6,103,Blanket,NA,Baby Crossed Blanket
264.677,212,n,6.BabyScene,6,103,Grass,NA,Baby Crossed Blanket
266.077,212,n,6.BabyScene,6,103,Blanket,NA,Baby Crossed Blanket
269.659,212,n,6.BabyScene,6,103,Blanket,NA,Baby Crossed Blanket
269.659,212,n,6.BabyScene,6,103,Blanket,NA,Baby Crossed Blanket
269.792,212,n,6.BabyScene,6,103,Blanket,NA,Baby Crossed Blanket
271.395,212,n,6.BabyScene,7,88,Blanket,NA,Baby Crossed Blanket
273.141,212,n,6.BabyScene,7,88,Blanket,12,Score (Space Pressed)
273.258,212,n,6.BabyScene,7,88,Blanket,12,Score (Space Pressed)
273.258,212,n,6.BabyScene,7,88,Blanket,12,Score (Space Pressed)
275.124,212,n,6.BabyScene,7,88,Grass,NA,Car Ends
280.923,212,n,6.BabyScene,7,88,Grass,4,Estimated Speed
283.887,212,n,6.BabyScene,7,88,Road,NA,Baby Crossed Road
284.656,212,n,6.BabyScene,7,88,Road,NA,Baby Crossed Road
291.222,212,n,6.BabyScene,7,88,Road,NA,Baby Crossed Road
291.984,212,n,6.BabyScene,7,88,Grass,NA,Baby Crossed Road
292.118,212,n,6.BabyScene,7,88,Grass,NA,Baby Crossed Road
294.034,212,n,6.BabyScene,8,59,Grass,NA,Car Starts
297.666,212,n,6.BabyScene,8,59,Grass,13,Score (Space Pressed)
298.182,212,n,6.BabyScene,8,59,Grass,NA,Car Ends
299.882,212,n,6.BabyScene,8,59,Blanket,NA,Baby Crossed Blanket
303.231,212,n,6.BabyScene,8,59,Blanket,4,Estimated Speed
309.446,212,n,6.BabyScene,8,59,Road,NA,Baby Crossed Road
310.228,212,n,6.BabyScene,8,59,Road,NA,Baby Crossed Blanket
310.614,212,n,6.BabyScene,9,73,Blanket,NA,Car Starts
312.028,212,n,6.BabyScene,9,73,Blanket,NA,Baby Crossed Blanket
314.743,212,n,6.BabyScene,9,73,Blanket,14,Score (Space Pressed)
314.977,212,n,6.BabyScene,9,73,Blanket,NA,Car Ends
316.027,212,n,6.BabyScene,9,73,Road,NA,Baby Crossed Road
318.759,212,n,6.BabyScene,9,73,Road,NA,Baby Crossed Road
320.043,212,n,6.BabyScene,9,73,Road,4,Estimated Speed
323.707,212,n,6.BabyScene,9,73,Grass,NA,Baby Crossed Road
327.872,212,n,6.BabyScene,9,73,Grass,NA,Baby Crossed Road
329.973,212,n,6.BabyScene,10,59,Road,NA,Car Starts
333.487,212,n,6.BabyScene,10,59,Road,15,Score (Space Pressed)
334.656,212,n,6.BabyScene,10,59,Road,NA,Car Ends
342.967,212,n,5.DogNarrative,Dog Tutorial Instructions,,Road,,Start New Block
349.215,212,n,5.DogNarrative,Dog Tutorial Instructions,59,Grass,NA,Baby Crossed Blanket
354.846,212,n,5.DogNarrative,Dog Tutorial Instructions,59,Grass,Baby Location: (251.18,B Pressed
355.246,212,n,5.DogNarrative,Dog Tutorial Instructions,88,Grass,NA,Baby Crossed Road
357.012,212,n,5.DogNarrative,Dog Tutorial Instructions,88,Blanket,NA,Baby Crossed Blanket
362.41,212,n,5.DogNarrative,Dog Tutorial Instructions,88,Blanket,NA,Baby Crossed Blanket
370.875,212,n,6.DogScene,,,Road,,Start New Block
371.874,212,n,6.DogScene,,0,Grass,NA,Baby Crossed Blanket
372.242,212,n,6.DogScene,,0,Grass,NA,Baby Crossed Blanket
374.24,212,n,6.DogScene,1,59,Grass,NA,Car Starts
378.205,212,n,6.DogScene,1,59,Grass,16,Score (Space Pressed)
379.196,212,n,6.DogScene,1,59,Road,NA,Baby Crossed Road
379.322,212,n,6.DogScene,1,59,Road,4,Estimated Speed
381.054,212,n,6.DogScene,1,59,Road,NA,Baby Crossed Road
390.851,212,n,6.DogScene,1,59,Blanket,NA,Baby Crossed Road
391.839,212,n,6.DogScene,1,59,Blanket,NA,Baby Crossed Blanket
395.332,212,n,6.DogScene,1,59,Blanket,NA,Baby Crossed Blanket
397.448,212,n,6.DogScene,2,73,Blanket,NA,Car Starts
402.181,212,n,6.DogScene,2,73,Road,17,Score (Space Pressed)
405.313,212,n,6.DogScene,2,73,Road,4,Estimated Speed
406.429,212,n,6.DogScene,2,73,Road,NA,Baby Crossed Road
409.794,212,n,6.DogScene,2,73,Road,NA,Baby Crossed Road
410.044,212,n,6.DogScene,2,73,Road,NA,Baby Crossed Road
411.044,212,n,6.DogScene,2,73,Blanket,NA,Baby Crossed Road
413.276,212,n,6.DogScene,3,103,Blanket,NA,Car Starts
417.125,212,n,6.DogScene,3,103,Road,18,Score (Space Pressed)
423.923,212,n,6.DogScene,3,103,Blanket,4,Estimated Speed
424.907,212,n,6.DogScene,3,103,Blanket,NA,Baby Crossed Blanket
427.005,212,n,6.DogScene,3,103,Blanket,NA,Baby Crossed Blanket
429.021,212,n,6.DogScene,4,88,Blanket,NA,Car Starts
430.137,212,n,6.DogScene,4,88,Blanket,19,Score (Space Pressed)
430.625,212,n,6.DogScene,4,88,Road,NA,Baby Crossed Blanket
432.753,212,n,6.DogScene,4,88,Road,NA,Baby Crossed Blanket
440.301,212,n,6.DogScene,4,88,Blanket,4,Estimated Speed
441.667,212,n,6.DogScene,4,88,Blanket,NA,Baby Crossed Blanket
